genes_in_mod	GF_104w_M_1_2	GF_104w_M_2_2	GF_104w_M_3_2	GF_104w_M_4_2	GF_104w_M_5_2	GF_8w_M_1_2	GF_8w_M_3_2	GF_8w_M_4_2	SPF_104w_M_1_2	SPF_104w_M_10_2	SPF_104w_M_11_2	SPF_104w_M_12_2	SPF_104w_M_13_2	SPF_104w_M_14_2	SPF_104w_M_2_2	SPF_104w_M_4_2	SPF_104w_M_5_2	SPF_104w_M_6_2	SPF_104w_M_7_2	SPF_104w_M_8_2	SPF_104w_M_9_2	SPF_8w_M_2_2	SPF_8w_M_3_2	SPF_8w_M_4_2
Sirt5	ME5	0.445241335147102	-1.54071183134459	-0.0924076356264736	1.14037215551855	2.02179917675688	1.20439875115013	-0.80996378786289	0.274266094110718	1.07551123184182	-0.418411960951771	1.01709535168341	0.88711826163018	0.152243437925952	-0.157855257914522	0.283103430029342	-0.203359423378786	-0.562108534455339	-0.737806425991172	-0.655662157972588	1.02378872580553	-0.518456193960966	-1.29691552042641	-0.257230044977742	-2.27404917673635
Slc6a9	ME5	-1.13116063017014	0.0230542775772456	0.0479413453701531	1.06749509419886	2.43105232677179	-0.947782379844142	0.0488102053781965	0.315109535024329	0.144683760134025	-1.14524439554182	0.394347076426566	-1.04061590550338	1.2902073772687	-0.573505261161881	1.13402273166212	1.34575050388065	1.13916934473359	-0.443950867388226	-1.03551311672401	0.289724593776301	-0.364152924647206	-1.2869089310727	-1.09368456057371	-0.608849199575311
Trp53	ME5	1.64579493187809	0.844076732660817	1.5069105746314	0.108024040032017	1.96101866319437	-0.980543838558364	-0.187755174826138	0.160132223836996	0.948226081193014	-1.00820934490258	-0.901414093049408	0.399235682808295	-0.460128954042365	-0.374881596364742	0.592044060898974	1.5690167991558	-0.0223695029340193	-0.937559236390179	-0.825590740109304	-0.575372435616365	-0.845351368090902	-1.86366511585564	-0.458981966712421	-0.292656422837351
Tspo	ME5	1.87042586881272	2.70646276952618	0.352121822991527	1.27454010858503	0.887228005524732	-0.688340557397223	-0.687682256360911	-0.893617160308452	0.844611527175567	-0.371603215156527	-0.432588489511573	0.311263791462088	0.179873734250409	-0.5531942487357	0.0415905211857825	0.239530411441546	-0.366416329764347	-0.352086938524411	0.498217454395714	-0.245832754567594	-0.563619064164406	-1.29096498045308	-1.34120470559686	-1.41871531481021
Txnrd1	ME5	-0.373441047596429	-0.518585533284844	2.00664926521444	0.462454566487789	3.52811523336185	-0.953170627433167	-0.797096717439312	-0.120321169417935	0.169686118730698	-0.122329336054016	0.21521791253126	-0.484276137158865	0.172461656320893	-0.0531775489410948	-0.278645071529126	0.289324566050294	0.00360749576006912	-0.212636584585823	-0.85714299641317	0.229883030905668	0.43941224938361	-1.02606086886154	-1.22662644470755	-0.493302011323698
Abl1	ME6	-0.997080060064027	-1.07621902873594	0.0644370993342529	0.213038707733762	1.89128461102947	0.31037480930636	0.654192587225859	0.555095892122748	0.231317249515253	-1.10987822146703	0.158616353662711	-0.809283963270363	-0.833926303358827	-0.357755624816662	1.85446753844731	1.38320361368194	-0.907286811426248	-0.551138771195332	-0.56196259354807	-1.42365358604723	-1.38417167712775	0.528691954973757	0.742342598382833	1.42529362564122
Akt2	ME6	0.398762505183363	-0.0842907144236377	0.296027705887135	2.17761534049369	1.90839229371113	-0.823202820768825	0.975746492128089	1.12562378332251	-0.901144902056922	-1.65513094347394	-0.368260626966539	-0.21230530644312	0.256314878563175	-0.484479091485134	0.230003225552774	1.32185495505754	-1.41147364473219	-1.35648000146153	-0.587697362922305	-0.246852611703479	-0.917373137244691	0.524142528940104	-0.446225601624871	0.280433056467703
Dnm2	ME6	-0.27361774010633	-0.530538234947122	2.1622437383574	1.1884935759899	1.21034771907274	-0.316161646907225	0.0384616403957336	-0.171435589421569	0.503446951112872	-1.21629323185303	-0.436295494775519	-1.01789207891589	-0.531078811535595	-0.702736897856804	1.38099366941073	1.58855383534662	-0.521717637952547	-1.26333755324246	-0.446906749959317	-1.17617624927405	-1.31904114740383	0.424007206320722	0.263021778534988	1.16365894960957
Gclc	ME6	-0.643475872998296	0.319153661011121	0.882577366983673	-0.444015020322566	-1.21127644026464	-0.820766487319923	0.441789439150159	0.395830157435731	-0.180958019582191	-2.33132848669885	-0.59723501077916	-0.704997907769791	-1.49316663261431	-0.4587303536157	0.43318841532393	-0.191330883592076	0.213644000574441	0.311658408971862	0.805300634233645	1.25948184276166	-0.539957035835487	2.02640774691367	1.09363951376157	1.43456696427153
Ggt5	ME6	0.0754532964428765	-0.093898581805874	0.451322012353985	-0.0855931830905966	1.10449619770917	0.758030174730551	0.740885943541136	0.761604603268645	1.15601192391264	-0.728232231184723	-0.62165076112317	-1.11378244851718	-0.959528144272533	-1.94132858665702	-0.562352209340598	0.834742872178269	0.79027881610937	-0.85433925597229	-1.18250976505641	-0.139153916891589	-1.40205819127085	0.0115159743146012	0.658443633853966	2.34164182676763
Gpx3	ME6	-0.454390834291816	-0.159723579013341	-0.597041012939105	0.913345185362004	3.93795494320916	0.016181665632701	-0.471400987087774	-0.715685461067324	-0.536624679551044	-0.540309762798755	0.472339679677478	-0.108873733274311	0.0634684755287316	1.12414325194729	-0.738846397387405	0.458187825390947	-0.824553343857666	0.380450977074487	0.040112163388732	-0.531190726404134	-0.685404896066518	0.209966141695467	-0.413195282068663	-0.838909613099145
Hdac6	ME6	-1.17371020454592	-0.894854548334315	0.22151933366058	0.801856392350976	0.0552405513595607	0.298121681603069	1.60333598198709	1.89407476963722	1.39996204835038	-0.506401100803692	0.75297388066095	1.82321268654565	-0.373775560991888	-0.538677644795946	0.699505874573915	-0.822561854730134	0.206199835103901	-1.09034442325815	-0.623078761348608	-1.72187600972873	-0.639105504850066	-0.400521111531355	-1.01062573072216	0.0395294198076829
Hk3	ME6	-1.23205840330025	-0.893808400412328	1.40945350578244	0.301107084396357	1.31931474949466	0.595563338322606	-0.152756182473552	-0.668624678799445	-1.04955659915555	-0.814503595993738	-0.140567398228191	-1.61108633520713	0.0279867241571607	-0.593402668950743	1.3112579039746	1.48003084826327	0.0657960047150534	-0.870355737037638	0.194798372601398	-0.323731377032348	-1.67662961186312	1.06345776838411	1.11378187782917	1.14453281053323
Khsrp	ME6	-0.447971236030842	-1.08618484315171	1.25762484542609	1.0781752255677	2.55004607004953	-0.304458451240417	1.02331848523559	1.17214231585524	0.438505702260787	-0.822114444278144	-0.519537689317877	-0.872117594138781	-1.17918388148015	-0.809411156212405	0.597864893956	0.887186492988803	-0.688955745551324	-1.15739699000894	-0.74663787746954	-0.701762252034444	-1.05922704302612	0.620936122059959	0.158095451319503	0.611063599221496
Nrf1	ME6	-0.334488402527403	-2.035274069716	0.330171302784446	0.466578774714249	1.84295531308418	-0.470607043693582	-0.376251119393346	0.974023113019959	0.504344126402955	-0.402483302558121	0.478232803911302	-1.80593319356317	0.331774428151989	2.11432038154977	1.66024170476166	0.368663263193528	-0.71840538357679	-0.656231526663884	-0.81633179849139	-0.0710791091889925	-0.567517473917635	0.0584461297773784	-0.387579808954905	-0.487569109106182
Oplah	ME6	-1.07939335592189	-1.39987080191493	0.644720405914653	1.13359678751436	0.260460839634868	0.63819258592906	1.26736739099521	0.810649413515062	1.1575672032487	-0.558421293706202	-0.0487938190902494	-1.3861444121972	-0.716029672854469	-0.628931621723112	-1.47581853273258	1.34652571877692	-0.284434537144901	0.171263259500678	-1.15134664101002	-0.37954295863866	-1.31213730177564	0.531196518084894	0.809444981998688	1.64987984359677
Parp1	ME6	0.293684516654026	-0.110962808524009	2.12206627212469	0.935963283901569	2.26639772951643	0.0866638969383134	0.204871763402092	0.54020255519344	0.261616638549832	-0.582607790981466	-0.621814950359687	-1.0252545363706	-1.11559536962664	-1.06403009117556	0.906161741915041	1.24634919774996	-0.467255611241391	-1.85481701394176	-0.0911452425020243	-0.56826082887188	-1.05954288330243	0.33855966234608	-0.234826229812472	-0.406423901581564
Pdk2	ME6	0.409966372941501	0.801094392254398	0.375905905949208	2.93029387354954	2.18895902428603	0.514787207962431	-0.0454868910270075	0.338995644744987	-1.09520033034257	-0.724896580778592	-0.579698422470649	-0.449298824163508	-1.0559078550591	-0.626521455849226	0.389026769296448	0.385974196474379	-0.400210541829041	-0.551681816502884	-0.0130660877456159	-0.66813793587699	-1.31646113855133	-0.563206235552824	-0.905757712684956	0.660528440975369
Pink1	ME6	0.526337384815766	0.138596806048902	1.0039714519373	1.61856666070439	1.17393984159758	-0.484663138200736	0.498072403417155	0.929501911441887	2.07199851438479	-0.772712914579083	-0.402571842220944	-1.1662197147123	-0.402753487134899	-0.58076489248904	0.826050742218909	0.940459130333386	0.290405632243746	-0.911617843935588	-1.68132746453515	-1.14929448274312	-1.23220165440049	0.278794136059799	-0.570348252266895	-0.942218927985367
Pld2	ME6	0.612431667537145	-0.328708203831505	0.519021637669428	1.20190367568102	2.24312691288039	1.40432712453428	-0.117759387624803	0.383720684800639	-1.21369933625248	-0.877937039133505	-0.146878774676816	-0.863149138320115	-0.909902976180648	-0.112602562746886	0.691400223656264	0.848505621232975	-1.12291732951998	-0.469711732014291	-0.923799073274147	-1.94047399704393	-0.90037531411061	0.872358827403336	0.218919768443967	0.932198720890273
Rnf41	ME6	-0.838049554031333	-0.0698652049880463	1.50917564239215	0.683494669918459	0.565552480234539	-0.0950828006071558	0.826662995499425	2.24938636701889	-1.80546697400074	-0.193619323439813	-0.197610267587502	-1.22848685440686	1.09844620125277	1.89352691335257	0.00511171397556023	0.248163218739955	-0.900363185160402	-0.866629024805419	-0.79456588936831	-0.742103573792331	-0.971608273001841	-0.262503237582083	0.0263267783066845	-0.139892817919177
Shc1	ME6	-1.43115671043493	-0.413247732887877	1.10603198082681	1.66901916861147	0.999788633008966	-1.18844369161621	-0.191549912194098	0.456132475267563	-2.1247802489727	-0.411566473309739	1.70423081692704	0.66283977049542	0.239494546955667	0.603602512374872	0.587875465893021	1.16854669780139	-1.12193812232993	-1.48098718561447	-0.440828795221151	-0.169465674374735	0.369506853645405	-0.327752975742007	-0.147698985853478	-0.117652413256308
Slc1a5	ME6	0.197273372397727	-0.131028016510616	1.23041292067884	2.24615516459903	2.515949476532	0.690192210217215	0.453919339028369	1.31962598675827	-0.0369304910701768	-0.424149326399007	-1.00945123799143	-0.139811567548573	-0.390007863870371	-1.12483343568021	-0.545743911134906	-0.85540365706059	-0.112605037326649	-0.829084029582642	0.0903612157258805	-1.25780159720149	-0.00666156119906515	-0.881065049358025	-0.945933355329242	-0.0533795486743385
Src	ME6	0.699995852371102	-0.712300372277344	-0.232197102536763	-0.219018833461421	-0.244885459332183	-0.104031847735872	1.16759214053954	0.417808876699234	0.812110600383469	-1.70830799581711	-0.231695972733001	-0.904362078765687	-0.347527041926345	-1.05154189284977	1.60422344823842	0.287850584863841	-1.29682090201565	-0.814398104554095	0.349639383370733	0.876880471459315	-1.55838011099733	2.02923067527904	-0.270449621313973	1.45058530311184
Stat3	ME6	0.537226516721068	-0.265923848346381	1.23027260015281	2.30888265408075	2.63930128623115	-0.598568657087133	-0.668925940873039	-0.193014269147463	-0.61493877783328	-1.0305382212205	-0.514496700207066	-0.148294111548992	-0.153871073693679	-0.0740298248921474	1.12262791617842	0.743094760189035	-0.498331726587664	-0.720470424391358	-0.0762769612430353	-1.16242167981872	0.0979238075610964	-1.1052498660235	-1.01795995628032	0.163982498079953
Stat6	ME6	0.287432968428985	0.126945277185561	2.13509044550551	2.83239701089825	1.54600198240624	-0.135501829697208	-0.221930285139114	0.0131769858219066	-0.372197775689794	-1.43552588353132	-0.374872448518008	-0.512253061185779	-0.981620866830711	-1.11520025724198	0.201846121412232	0.726239137908835	-0.125112473173878	-0.926243164485265	-0.465404354425724	-0.921807787136778	-0.674338388859872	0.243950143689068	-0.0240620968799068	0.17299059953875
Tgfb1	ME6	0.326103443502298	0.161732846002338	0.178319546528315	0.476052014948418	1.30530717572715	-0.667783571612246	0.154467202611701	0.562889540122595	1.17415923402564	-1.51198212629602	-0.381421493081877	-0.839574003920513	-0.74537600821214	-0.656354792452715	1.75904200172325	2.49139182661579	-0.135760174146552	-1.03575441072838	-0.2634690364587	-0.983856236060675	-1.42445036635245	-0.342681384354552	-0.493738312546786	0.892737084416117
Thbs1	ME6	-1.20188894769497	-0.571900427572786	1.8475833195043	0.857240823539613	0.285580548075001	-0.124800658863632	-0.0824895643417248	0.188156080486748	-0.499764674051702	-1.23236961535909	-0.657936518060364	-0.286759435656887	-0.685547236337259	0.681099002286865	2.54362652471523	0.319786748094748	-0.204545040795764	-0.953466574485787	0.350792443239576	1.60777172635177	-0.338423742076413	-0.883596957469033	-1.51290817577635	0.554760352247911
Tigar	ME6	-1.01558678242396	0.912539000553538	0.835080608366927	2.94311677325289	1.45445567544384	0.576402374426359	-1.21414709413452	-0.0087493068696017	-0.636511119283769	0.593491953701366	-0.897229621243171	-0.780284611215107	-0.939198657302063	-0.33086503809688	-0.760142060688894	-0.253603970708943	-0.585249531382953	-0.0256145934537478	-1.31113961316656	0.735589054058418	-0.347948644627401	-0.033474508256317	-0.0600856013714369	1.14915531442199
Tnf	ME6	0.283439438603285	-0.940696433927128	-0.356049932208483	-0.149384320239384	2.51360450660145	0.900162420358447	-0.693755935780692	1.65160751176977	-1.82262461439535	-0.445772620834308	-1.01068435548238	0.0804785138109052	-0.243558546817209	0.117222477783027	-0.427607987014423	0.621188126731179	-0.797437618608886	1.35356762847151	-0.0166766043889182	-1.02880978878892	-0.0829428878031199	-0.40258844263661	-0.614193507524454	1.51151297232069
Trpm2	ME6	-1.31476195214111	-0.237970854904063	2.64324105621474	0.722275360960192	0.495384119634847	-0.586176513974272	0.0827546118246625	1.31931075275341	0.864218119668773	-0.85422474746273	-0.277911332091436	-1.1749565244394	-1.50172498680915	0.159292069259738	0.786011228275161	0.403935753405826	-0.573598548434631	-1.08777697214821	0.50446989699592	-0.0331912574907465	-1.57199461687453	1.02900099835929	-0.0640918773870778	0.268486216804799
Aif1	ME7	1.30816637926922	0.941985472765571	-0.813773209838926	-0.421939531623341	-1.64504820809777	-0.804085473165838	-0.925368868849862	-2.04335167692237	2.37313056989382	0.475150308117236	0.113001194893594	0.695193600722416	0.884962900558224	-0.107599479095838	0.139395273571014	0.340749959107068	0.89263183916052	0.464185300660602	-0.443034884214199	-0.0991394663068034	0.716074469628296	-1.35144956803004	-0.124202648458561	-0.565634253744035
Atp5g1	ME7	0.880798977776317	0.722966925999006	-0.993382578616442	-0.616395787294344	-1.32527746414036	0.569586994239696	-1.00026757890919	-0.518487708883995	1.33627940379383	0.692363460542669	-0.491792826706101	0.67826329112505	0.287327752587977	0.731406377837875	-1.05565551567217	-0.48442588498683	1.52741232242044	0.0863408476186545	0.444612745533732	2.04242166015936	-1.54292064353116	-1.71057448406211	-0.15114374718293	-0.109456539648974
Cav1	ME7	2.56288949497994	0.0445901556636322	-0.951740808826094	-0.974562189508662	-1.13585551918697	-1.11056404101016	-1.1844726567857	-1.02637109317302	0.604319738446877	1.55303157471014	0.501012592336684	-0.571025248468117	-0.707068473600243	0.586623210295407	0.190519804496098	0.188781675140266	1.42471977227054	0.63734522279045	0.363309265534354	-0.701958444594837	1.13595515831323	-0.289345819163936	-0.224342693220325	-0.915790677439556
Coq7	ME7	1.04851705903292	1.7775500578802	-0.236930562403404	-0.312609513406311	-1.62195540306339	-0.291708930695708	-0.914516529404541	-0.224462895964382	1.8607236745704	-0.750352191061874	0.613934757098735	1.04835605411582	0.669738655144682	-0.557499549408647	-1.27197770377067	-1.06266629490657	0.979537650465225	0.401506779422628	0.389723124665727	1.11085326310139	0.39717468789699	-1.37165304707412	-0.746933227351803	-0.934349914883282
Eef1a1	ME7	-0.423409617799307	-0.63682473634001	-0.838781260674852	-0.812740348250639	-0.755603797777895	-1.25742444568391	-0.932251967830219	-0.945198463618748	1.92998801126201	1.33304271255799	0.605849424125819	1.62736162756481	0.320516994039266	1.0768125924592	-0.00042397511339041	-0.152791616573709	0.209980738961988	1.29263984793221	0.422838539436533	1.16023057094643	0.227421145215909	-1.13736746276456	-0.96790075948062	-1.34596375259429
Rack1	ME7	0.430873131843784	1.27369900033419	-1.09974461721557	-1.15093654110315	-0.386482976297222	0.112112832190458	-0.914981329070863	-0.526313732810518	1.7439646396543	1.39988981071472	-0.397735435867427	1.86479355413966	0.549745459790908	0.932132080697469	-0.0399978214934484	-1.05325182286263	0.299268740590318	0.309753849445515	-0.419016823664402	1.16396616720259	-0.644470844634657	-0.796755142799437	-1.02164600459484	-1.62886617418975
Gpx1	ME7	0.922782554511997	2.04607143019034	-0.917550772220025	-0.0431420270922855	1.0048594244168	0.380635142083415	0.000352270154839195	0.0802388472063754	1.90184862929305	0.317533719032004	-0.626381073199712	1.13252140243978	0.79816586556572	0.906662354532118	-0.723364213520476	-0.757230805971253	-0.642607364241264	0.206118002203593	-0.590218036787468	-0.205232601178021	-0.845608921602688	-1.66556643479955	-1.14042528549882	-1.54046210551848
Gstm5	ME7	1.28581775070681	1.38015178053105	-0.457150738242024	-0.449936581142039	-0.187602361741309	-0.507135931007801	-0.820926483509299	-0.561923624590996	0.294494030281834	1.7963983170706	-0.458453898601666	1.08776074825601	1.36248755985527	-0.577908489553641	-0.202052492320093	-0.407434778727177	0.419603302763612	1.47034228486642	-0.608518278615794	-0.136187081632209	0.735055814399913	-1.08024667355873	-1.18377558196944	-2.1928585935193
Ndufc2	ME7	2.13749531143932	1.80678341320168	-0.977379352421635	-0.79268014324869	-1.17239889984951	-0.897529613296064	-0.766524313469042	-0.769700980394486	1.62919226474233	1.17769212907306	-0.251305038912153	1.34214875939548	0.636422828846231	-0.316854103948012	-0.210310545560401	-0.571804280715768	0.812845834456633	0.0531946206455769	-0.256548816636457	0.260846113580868	-0.0751363415047534	-1.06628795494071	-0.879873827316041	-0.852287063167464
Ppp2cb	ME7	2.04708030613842	1.08468370241525	-1.60933623381726	-1.03506820009235	-0.150086441401301	0.307761402563997	-0.0114157889420576	-1.06758257157466	-1.83876675810635	-0.471938039057171	-1.08597260641944	1.27187519775023	1.11586817005694	0.940003537669643	-0.747545827691857	-0.744536205442406	0.592635360522056	1.10705891275194	0.461551933311538	-0.459189193010347	0.137212435148936	0.577928094810243	0.349747999021515	-0.771969186605508
Prdx1	ME7	1.04603895952048	0.968307342524734	-0.619448138768058	-0.0630327643431497	-0.416936736934908	-1.05319320299837	-1.19922294379283	-0.690475568166436	0.363254846548543	0.573613804935237	0.0337288785602012	1.40828856736881	0.851542014361282	0.472449068649507	-0.579781235737036	-0.933444067072242	1.09344841665983	0.96727003985514	0.0953785965490477	0.671715925276312	1.6939992641568	-1.63103679480417	-1.50247350790292	-1.54999076444581
Romo1	ME7	1.15953578048081	2.07202745475096	-1.24248529095387	-0.81408740516216	-1.54504242018666	-0.708250782170635	-0.0114214177857769	-0.816549826710409	2.07811681539874	1.38491115860455	-0.232982764730577	-0.0642143157228629	0.302379649035086	1.05350143772405	-0.115519966378858	-0.389253559453819	1.22611496355125	-0.39102706327776	-0.677698832297216	-0.087158901493787	-0.0206129878488369	-0.973543456393258	-0.879182731185993	-0.30755553779296
Rps3	ME7	0.843369568515861	0.988964010165193	-1.15175087407836	-0.622028048206997	-0.93683199743752	-0.80434950304143	-1.02630822717873	-0.816327515698857	1.84107039439603	1.02864217051687	0.00956200116718136	2.05120218791084	-0.198061910358421	0.435171633732238	-0.120518761094259	-0.524051450994446	0.93921015392629	0.700546225423563	0.282942829122746	1.05904152381562	-0.308496717442833	-1.15460351260573	-1.18380789228583	-1.33258628826902
Slc25a33	ME7	0.153415131071882	3.17234600175504	-0.548740354558878	0.938127327688834	-0.764266503127738	-1.35458537577122	0.391458614613388	-1.09589081454688	1.27769948507106	0.324604096463071	0.583170937384481	1.00500563323856	0.467387717934626	-1.70208589330842	-0.113241379312239	-0.27670988174182	-0.0734649761180153	0.386904978750807	-0.0929759124646885	-0.582703767450404	-0.499248889728846	-0.673717304139862	-0.590469532196173	-0.332019339506576
Sod1	ME7	1.50305551780418	2.11985919179267	-0.883730471392602	-0.218675183407763	-1.53637413302782	0.202528709204062	-0.366310814800857	-0.471347846066201	1.81443348325849	1.32473427170949	-0.828575850763863	-0.0115770120860248	-0.213116438013441	-0.173798648834794	-0.384436512192004	-0.219547430458262	1.78814960051754	-0.0194818242220869	-1.2787897958377	-0.748748356820069	-0.608654725110684	-0.107706627795145	0.227691761646147	-0.909580865103273
Stk24	ME7	-0.212667166359675	0.361361287391475	-0.136706915691892	-1.2443362976787	-1.20019149680906	-1.19530463226497	0.391758527630277	0.598768390952211	0.585138172862645	0.290849742939717	-0.0210553917323039	1.83215183905436	-0.934333107501369	-0.2353813793624	-0.0815459660371172	-0.547225550158725	0.885005661329215	1.73870473354326	-1.48013852966289	-0.319843098238076	-1.41897016199448	2.13540085509681	0.389433720473176	-0.180873237781505
Txn1	ME7	0.445666836447926	1.01454949300946	-0.857615561533822	-1.21833962055098	-1.54391738784058	-0.235916296884405	-0.585613310675195	-0.263694027229821	0.963372635954145	2.13766072682521	-0.554275803017743	1.1895145960229	-0.596224998815797	0.253590659844688	-0.955836266095818	-0.582339341995942	1.54382533212771	0.216149567675214	0.746291672733586	1.16083458871844	0.48218117828407	-1.60131706940704	-0.526446712310661	-0.632100891285558
Aldh3a2	ME8	-0.605947146390166	-0.798558689787873	1.75248040690979	1.0111951314016	2.56272186599982	-0.866273430711456	-0.687478280837762	-0.0561429514196076	-1.54295635351991	0.989801523802135	0.606729068741366	-0.371897181531237	-0.777430928653939	1.08078283333559	0.244660559752811	0.48772112168117	-1.02068362574413	-0.32132520756731	-0.445740074302192	0.584816756918653	0.130146734293837	-1.159941221716	-1.03281484767136	0.236133937016184
Bnip3	ME8	-0.194701075252176	-0.222109103770943	-0.662922217983122	-0.699312203714196	-0.654403511990511	-1.06611374352984	-1.04269461007954	-1.32020336546137	0.812477920885561	-0.310192920616231	0.601239573729776	-0.0537036273796032	0.696020703082954	-0.0418479084940953	0.169848538689445	-0.272673861571223	1.64586178005319	1.44283677005499	1.81483650547254	0.628832506410253	1.93072131464483	-1.4519184468513	-0.747142110971246	-1.00273690535815
Cd34	ME8	0.614673413201239	0.175805779907794	-0.372926380537514	0.00212652065144061	-0.556974227218121	-1.13756053551247	-1.37297018848982	-0.254824394041824	-0.233638450423972	0.311176188984503	1.26109483717257	1.17196814858534	0.788220534042622	0.134203326842389	-0.000699008501852784	-0.0223604384682678	0.485430654711989	0.885386107419243	1.46844425866797	0.725276096090958	1.320193519207	-1.81999249390586	-1.73179367185541	-1.84025959652995
Ctns	ME8	-0.00031122897059028	0.208399029603254	1.34463547982344	1.35222509272846	2.16420092600452	-1.32095467909277	-1.24342771020279	-1.11164882105987	-0.893149986988337	0.550344409600075	0.421570042484838	0.231955383561271	0.073114250996027	0.464745660647485	-0.0677956921294323	0.690006679418974	-0.374899794057265	0.289715434103631	0.458187891906356	-0.954194020394089	1.37811424468302	-1.64290698351201	-1.22808429128217	-0.789841317872002
Duoxa1	ME8	0.716526889566783	-0.651778890107277	-1.14540635964026	-0.826861032828777	-1.52007171262401	-1.66105564941364	-0.435155940550156	-0.0858627013116345	0.686677220477595	-0.47941697867817	1.38690852936328	-0.977397441763871	1.67685520892962	-0.474981443172309	0.909777115766461	1.47587962991143	0.760444186043509	-0.712078153884419	1.56963160181	0.435789271392644	0.399830636407927	-0.832955142895169	-0.636925619176092	0.421626776376531
Gsr	ME8	-0.240566494385463	0.526414728493773	0.597104990375107	1.78573035297102	2.15722824325416	-1.29924895332808	-1.1745487546901	-0.425267507242275	-0.578934967793884	1.68293605505043	0.895471462744449	-0.32150558272212	0.189725101371805	0.529876549902303	-0.359746305082786	-0.208426318652385	-0.0466243599686964	0.330640055158574	0.607408198352907	-0.350874400478846	-0.0901905396924514	-1.65907298727124	-1.42556755547958	-1.12196101088664
Gstm4	ME8	0.578628942308813	0.21260361505858	1.90007120635565	-0.109334851739554	-0.122531325208651	-1.16533292214322	-0.860414201396106	-1.36391265350144	0.381827368237034	-0.334699931964281	1.74887562815563	1.12199268789248	-0.211956326053811	-0.25013209424255	-0.0179769739030192	0.764685716459462	-0.461154026071129	-0.0353446583954694	-0.826652216213909	1.70784837698705	0.714052580007474	-1.54074423846009	-1.74688852541538	-0.0835111767535552
Pdk3	ME8	1.29878573109659	-0.411069422458096	0.414145262530539	-0.699200297653199	-0.994453888414309	-1.31777477719249	-1.29649782131652	-0.6914191960078	0.544507218246322	-0.486325048000104	0.671942411314189	0.17201340985867	0.719770899288117	0.642924183981623	-1.27145614134577	0.189070742792491	0.405447836218857	1.18095226674835	0.640039269724282	2.54554517531755	0.665872889512495	-1.07895355225788	-0.571547021496858	-1.27232013048706
Prcp	ME8	0.0537909514638655	-1.2261726403651	-0.738078977322126	-0.33240102336679	-0.344137871782846	-1.69409859095745	-1.017037495381	-1.39509689878056	0.624586266074198	0.548479316803746	0.555654429223878	1.182827807542	0.783901104112978	0.97491866637737	-0.122913130304083	0.0359446171620068	-0.0422799167370625	1.11714821737125	1.41280054020275	1.24915971143316	1.54274767331683	-0.854571263078837	-0.775112495390747	-1.54005899761742
Prdx6	ME8	-0.304453293336863	1.98854708901715	-0.0840387561508052	0.547664178801245	1.27912719862472	-1.72346871862558	-0.942568756600331	-0.580409929932243	-0.262928279785131	0.532672969154245	-0.0323045062741099	0.682839265620605	0.00346119917002428	0.0652708632946324	-0.00507014687684492	-0.149721016659886	1.37717874949066	0.00814354921683101	0.135155803796664	0.73417987664973	1.430540475066	-1.50559143247064	-1.37518858487569	-1.8190377963144
Ptgs1	ME8	0.00732175362072444	0.406897256146238	0.276944741591688	1.04028142206049	1.64946544788829	-1.52110165443049	-1.61909309257923	-1.20473118731528	-0.547119517932428	0.247540880230043	1.18434397846806	0.758186546436159	0.813754336423233	-0.279656821829472	-0.155782654906802	0.543534007979618	0.699256225167993	-0.30525786792031	0.73617473552251	0.508262598520376	1.01211453838578	-1.72994891126901	-1.80462137359517	-0.716765386663007
Rac1	ME8	0.301958833704002	-0.200119173924717	0.213839653323202	0.424345398402442	-0.326426345725611	-1.87770079831446	-1.38478365177044	-1.34762934626057	-0.398168388132877	0.762927595130809	0.894914534435161	0.875209558496649	0.95439555207649	1.0438797858522	0.036448649027374	-0.349351030268038	0.897999474532505	0.823991099033497	0.96227866849465	0.712518822875358	1.27667041227373	-1.671964166419	-1.47879793309054	-1.14643720375182
Sirpa	ME8	-1.14346462843376	-1.96177439888753	1.33643240248592	0.512005085091019	0.159169939715036	-1.11607901026102	-1.014766119612	-0.612696453077545	0.205943353856353	-0.46835842198394	0.734383749199413	0.208692454968311	-0.0993616194417234	-0.744027009203153	1.60614761512374	2.38405019855423	0.453326464547524	-0.462276797290929	0.254567464110262	-0.153947045151017	0.147348772310563	-0.449013023447723	-1.04833727899405	1.27203430582204
Fxn	ME9	1.31047624597905	2.94698585824941	-0.630275201920247	1.390205752388	0.871404786101595	-0.425424737153115	0.596852537986052	0.107850336655328	0.263855436844951	0.440004815245214	-1.46109956478767	0.0640588649926658	0.818562217625227	-1.39823320224647	-0.501056226718272	-0.350549872599471	0.0792207587369904	-0.979051151353085	-0.60692921713314	-1.10179337198533	-0.0509752839469639	-0.950049151700555	-0.294840262746395	-0.139200366513765
Mgst3	ME9	3.53433470159615	1.77251534199375	-0.527952295962244	0.139383376944324	-0.0387746165996311	0.206162130496789	0.0871762164881158	-0.0522872347076731	-0.0918558453405425	-0.640568080008402	-0.268166925476939	-0.167355661444436	0.217752694739948	-0.0909534635826622	-0.41062015213923	-0.288165219096034	0.513512181545125	-1.18743079016507	-0.921222937999228	0.765156918572077	-0.307240057605089	-1.59967152720177	-0.653376652986759	0.009647897939427
